volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster,Master Index,date_diff,flight_length,number_flights_before
28.3,28.3,0.3,0,16.86,24,7.02,131.15,69.67,2119.3,236.45,242.83,250.43,232.64,1356.44,1409.16,1405.11,1335.17,-1.5,87.48,45.97,0.01,1597,5921,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.86,24,7.05,131.09,69.85,2120.3,237,243.31,250.94,233.25,1355.89,1409.31,1405.25,1335.05,-1.5,87.54,19.83,-0.02,1597.6,5922,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.78,24,7.12,131.03,69.72,2121.2,237.54,243.87,251.44,233.87,1356.11,1409.05,1404.83,1336.14,-1.5,87.58,39.05,-0.02,1597.9,5923,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.73,24,7.16,130.98,69.61,2119.4,238.09,244.43,251.95,234.44,1356.35,1408.49,1405.12,1335.81,-1.5,87.77,47,-0.02,1597.5,5924,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.78,24,7.1,130.92,69.77,2121.6,238.61,244.93,252.46,235.01,1356.65,1408.96,1404.13,1335.26,-1.5,87.99,22.3,-0.05,1596.6,5925,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.73,24,7.11,130.86,69.84,2124.3,239.14,245.5,252.96,235.6,1356.95,1410.14,1403,1337.41,-1.5,88.37,-17.2,0.01,1594.6,5926,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.73,24,7.14,130.8,69.87,2126.1,239.7,246.1,253.46,236.22,1357.85,1410.24,1403.02,1338.54,-1.5,88.63,-70.82,-0.01,1589.7,5927,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.62,24,7.16,130.75,70.03,2127.9,240.23,246.55,253.95,236.8,1358.59,1409.15,1403.14,1337.38,-1.5,89.11,-107.34,-0.01,1586.9,5928,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.62,24,7.18,130.69,69.84,2131.9,240.75,247.12,254.44,237.35,1359.03,1408.6,1403.07,1336.57,-1.5,89.3,-153.55,-0.01,1583.6,5929,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.62,24,7.06,130.63,69.98,2132.9,241.29,247.62,254.94,237.92,1359.09,1408.55,1403.17,1337.91,-1.5,89.88,-145.13,0,1580.1,5930,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.62,24,7.08,130.58,69.76,2133.3,241.79,248.15,255.43,238.48,1358.84,1409.43,1403.32,1338.7,-1.5,90.5,-154.74,0.02,1576.7,5931,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.62,24,7.07,130.53,69.72,2136,242.32,248.67,255.93,239.06,1358.66,1410.13,1404.2,1337.26,-1.5,90.87,-173.25,0,1573.8,5932,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.62,24,7.14,130.49,69.71,2138,242.73,249.08,256.29,239.51,1359.17,1410.38,1404.7,1336.82,-1.5,91.15,-165.99,0.01,1571.2,5933,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.62,24,7.17,130.45,69.79,2140.5,243.22,249.59,256.75,240.05,1359.26,1410.29,1404.66,1338.84,-1.5,91.42,-147.2,0.02,1571.8,5934,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.62,24,7.14,130.41,70.07,2141.4,243.85,250.22,257.33,240.7,1359.62,1410.16,1405.2,1339.76,-1.5,91.61,-144.11,0.02,1570.2,5935,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.14,130.38,69.85,2141.9,244.36,250.73,257.84,241.3,1359.36,1410.38,1405.86,1339.03,-1.5,91.86,-118.5,-0.01,1569.2,5936,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.62,24,7.13,130.34,69.69,2142,244.74,251.13,258.2,241.7,1359.43,1410.95,1406.46,1338.99,-1.5,91.96,-97.29,-0.02,1567.7,5937,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.62,24,7.05,130.29,69.85,2142.1,245.36,251.76,258.75,242.36,1360.2,1412.31,1406.93,1340.88,-1.5,91.84,-96.04,0.01,1565.7,5938,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.03,130.25,70.03,2143,245.75,252.17,259.1,242.8,1360.63,1412.39,1407.26,1341.41,-1.5,92.08,-96,-0.02,1560.9,5939,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.68,24,7.18,130.21,69.69,2143.5,246.34,252.71,259.69,243.45,1361.7,1412.58,1408.04,1340.25,-1.5,92.39,-114.13,0.07,1558.1,5940,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.68,24,7.18,130.17,69.83,2147.6,246.68,253.09,260.04,243.87,1361.92,1412.27,1408.13,1340.89,-1.5,92.97,-158.39,0.04,1555.9,5941,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.62,24,7.17,130.12,69.86,2150,247.18,253.58,260.48,244.43,1362.63,1412.25,1408.34,1341.59,-1.5,92.73,-147.6,-0.02,1554.9,5942,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.68,24,7.19,130.07,69.91,2147.8,247.65,254.05,260.9,244.93,1363.08,1412.24,1408.02,1341.11,-1.5,92.88,-62.71,-0.01,1553.5,5943,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.73,24,7.17,130.03,69.9,2147.1,248.14,254.53,261.35,245.47,1363.32,1413.14,1407.72,1340.08,-1.5,92.56,-97.88,0.03,1551.5,5944,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.68,24,7.09,129.98,69.81,2148.9,248.6,255.02,261.78,245.98,1363.13,1412.94,1408.07,1340.43,-1.5,92.61,-132.76,-0.01,1553.1,5945,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.68,24,7.1,129.93,69.31,2151.1,249.05,255.53,262.25,246.51,1363.93,1412.06,1407.92,1341.86,-1.5,92.73,-67.4,-0.02,1552.1,5946,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.68,24,7.17,129.9,70.23,2146.6,249.47,255.94,262.69,247.01,1363.81,1411.59,1407.64,1341.79,-1.5,92.61,-57.85,-0.02,1550.7,5947,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.68,24,7.15,129.86,69.82,2145.8,249.94,256.38,263.12,247.49,1362.93,1411.28,1408.44,1341.24,-1.5,92.87,-63.72,-0.03,1548.5,5948,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.68,24,7.14,129.81,69.7,2147.1,250.4,256.82,263.53,248,1362.51,1412.24,1409.17,1341.97,-1.5,93.04,-92.38,0.02,1545.9,5949,c_28,23517,-1,17673,0
28.3,28.3,0.1,0,16.73,24,7.15,129.77,70.15,2150.4,250.86,257.28,263.95,248.52,1363.44,1413.39,1408.94,1343.02,-1.5,93.17,-154.62,0.06,1544.2,5950,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.11,129.73,69.84,2153.6,251.27,257.7,264.39,248.98,1363.29,1413.35,1409.64,1342.15,-1.5,93.23,-174.88,-0.01,1544.1,5951,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.68,24,7.11,129.69,69.92,2150.6,251.73,258.19,264.77,249.47,1363.74,1413.14,1410.83,1342.15,-1.5,93.36,-80.47,-0.01,1542.6,5952,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.68,24,7.22,129.66,69.91,2151.4,252.17,258.57,265.17,249.93,1364.65,1413.52,1411.03,1343.16,-1.5,93.02,-41.24,-0.01,1542.5,5953,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.17,129.63,69.91,2149.3,252.59,259,265.6,250.42,1365.18,1413.81,1410.72,1343.32,-1.5,93.1,-10.69,0.02,1542.2,5954,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.14,129.62,69.79,2149.4,252.99,259.43,266.02,250.87,1364.79,1413.86,1411.21,1342.5,-1.5,92.91,-0.48,-0.01,1542.3,5955,c_28,23517,-1,17673,0
28.2,28.2,0.3,0,16.62,24,7.16,129.6,69.6,2148.9,253.41,259.83,266.43,251.36,1364.07,1413.48,1410.59,1341.46,-1.5,92.76,-0.01,-0.01,1541.6,5956,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.62,24,7.15,129.57,69.91,2147.7,253.69,260.14,266.67,251.71,1363.42,1413.32,1410.37,1342.39,-1.5,92.66,-18.04,0.01,1541,5957,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.62,24,7.08,129.56,69.65,2148.2,254.1,260.53,267.05,252.17,1362.37,1412.89,1410.22,1341.71,-1.5,92.71,-26.45,-0.03,1543,5958,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.17,129.54,70.17,2147,254.61,261.1,267.53,252.7,1361.97,1412.69,1410.58,1340.53,-1.5,92.72,-17.18,-0.01,1542.3,5959,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.68,24,7.09,129.53,69.87,2147.8,254.9,261.34,267.84,253.05,1362.16,1412.15,1411.51,1340.51,-1.5,92.76,-30.87,0,1541.5,5960,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.68,24,7.15,129.51,70.05,2148.9,255.29,261.75,268.16,253.52,1363.14,1413.04,1411.75,1342.32,-1.5,92.94,-45.01,-0.01,1540.5,5961,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.16,129.49,69.7,2153.7,255.66,262.12,268.55,253.93,1363.69,1413.97,1411.36,1341.54,-1.5,93.01,-60.46,-0.02,1539.6,5962,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,7.17,129.48,69.61,2150.7,256.03,262.5,268.91,254.34,1363.12,1414.17,1410.64,1339.83,-1.5,93.19,-67.49,0,1537.9,5963,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.62,24,7.16,129.46,69.77,2152.9,256.43,262.88,269.24,254.78,1362.34,1413.8,1410.57,1340.44,-1.5,93.43,-86.49,0.01,1533.3,5964,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.68,24,7.13,129.44,69.95,2155.3,256.81,263.3,269.6,255.19,1362.6,1413.64,1410.95,1343.01,-1.5,94.01,-95.89,-0.04,1531.2,5965,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,6.62,129.44,69.49,2130.8,257.15,263.65,269.97,255.61,1362.51,1412.77,1410.09,1342.38,-1.5,94.13,-77.23,-0.04,1528.8,5966,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.73,24,6.24,129.43,68.93,2079.3,257.53,264.05,270.31,256.04,1359.67,1410.09,1406.75,1338.62,-1.5,94.26,-83.35,-0.06,1524.6,5967,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.73,24,6.19,129.42,68.83,2053.4,257.89,264.38,270.65,256.45,1353.76,1405.2,1401.07,1334.49,-1.5,94.53,-142.13,-0.02,1518.3,5968,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.73,24,5.98,129.4,68.6,2039.1,258.14,264.63,270.86,256.73,1346.88,1399.33,1394.7,1330.6,-1.5,94.87,-239.58,-0.02,1511.4,5969,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.68,24,6.01,129.37,68.7,2026.5,258.58,265.09,271.25,257.24,1340.67,1393.28,1388.28,1323.91,-1.5,94.94,-315.47,-0.03,1506.9,5970,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.73,24,5.94,129.32,68.49,2023.4,258.96,265.42,271.63,257.63,1335.72,1387.98,1382.86,1318.58,-1.5,95.26,-380.68,-0.02,1498.8,5971,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.78,24,5.58,129.26,68.23,1998.3,259.17,265.6,271.8,257.92,1330.15,1382.96,1377.39,1315.6,-1.5,95.87,-441.77,-0.02,1489.9,5972,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.73,24,5.46,129.2,67.89,1972.2,259.5,265.93,272.09,258.27,1325.39,1377.55,1372.25,1310.89,-1.5,96.62,-469.99,0,1480.4,5973,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.73,24,5.1,129.15,67.67,1948.2,259.8,266.2,272.35,258.63,1320.39,1371.41,1367.59,1304.66,-1.5,96.94,-516.28,0.01,1471.2,5974,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.73,24,4.86,129.09,67.42,1917,260.14,266.48,272.61,259.01,1314.67,1365.67,1362.59,1297.87,-1.5,97.56,-555.16,0,1461.8,5975,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.78,24,4.6,129.02,67.23,1897.6,260.43,266.72,272.87,259.36,1309.98,1359.87,1356.77,1292.81,-1.5,97.83,-559.83,-0.01,1450.4,5976,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.78,24,4.54,128.97,66.85,1878.2,260.71,266.98,273.1,259.74,1305.96,1353.9,1350.32,1286.67,-1.5,97.85,-570.04,0,1440.5,5977,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.78,24,4.54,128.92,66.78,1874.2,261.05,267.18,273.34,260.09,1302.07,1346.91,1344.5,1279.75,-1.5,97.8,-590.85,-0.01,1429.3,5978,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.84,24,4.54,128.86,67.04,1876,261.53,267.52,273.65,260.72,1294.23,1338.68,1337.67,1273.34,-1.5,98.51,-605.27,-0.04,1409.8,5979,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.84,24,4.5,128.84,67.26,1876.5,261.67,267.56,273.7,260.91,1291.92,1336.21,1335.3,1270.09,-1.5,98.64,-580.54,0.05,1399.8,5980,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.86,24,4.51,128.83,66.93,1870.3,262.02,267.78,273.91,261.33,1290.49,1334.16,1332.37,1266.52,-1.5,97.32,-624.45,0,1392.6,5981,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.86,24,4.56,128.83,66.94,1868.5,262.26,267.85,274.05,261.62,1287.68,1331.62,1328.46,1264.99,-1.5,97.46,-622.7,0.06,1384.6,5982,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.86,24,4.56,128.82,67.08,1867.8,262.36,267.86,273.96,261.78,1284.41,1329.34,1325.04,1263.93,-1.5,97.04,-601.24,0.07,1377.7,5983,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.86,24,4.52,128.83,66.89,1861.4,262.66,268.05,274.19,262.14,1281.72,1327.6,1322.66,1261.9,-1.5,96.45,-524.54,0.1,1372.2,5984,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.89,24,4.51,128.86,66.64,1853.9,262.7,268,274.12,262.28,1279.64,1325.89,1320.6,1259.91,-1.5,94.22,-501.16,0.17,1366.3,5985,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.86,24,3.94,128.88,66.46,1821.3,262.87,267.99,274.19,262.52,1277.29,1323.84,1317.71,1258.92,-1.5,94.7,-429.58,-0.04,1361.6,5986,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.94,24,3.81,128.91,65.62,1775.8,263.03,267.99,274.21,262.69,1273.04,1320,1314.31,1255.63,-1.5,95.64,-334.35,0,1354.6,5987,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.97,24,3.77,128.95,65.72,1756.6,263.12,267.99,274.21,262.94,1269.24,1315.76,1310.7,1250.39,-1.5,94.56,-394.61,-0.04,1348.4,5988,c_28,23517,-1,17673,0
28.2,28.2,0.3,0,16.94,24,3.69,128.99,65.55,1749.2,263.24,267.96,274.22,263.13,1264.93,1311.09,1307.05,1246,-1.5,94.48,-372.98,-0.04,1341.5,5989,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.97,24,3.7,129.02,65.51,1745.6,263.37,267.9,274.22,263.31,1260.6,1306.42,1304.21,1244.02,-1.5,94.62,-370.24,0.01,1334.1,5990,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.97,24,3.68,129.06,65.39,1735.4,263.44,267.86,274.21,263.48,1256.7,1302,1301,1243.04,-1.2,92.05,-502.47,-0.02,1326.3,5991,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.99,24,3.76,129.1,65.47,1732.4,263.53,267.77,274.13,263.62,1251.53,1297.21,1297.27,1239.8,-1.2,92.61,-513.25,0.04,1319.8,5992,c_28,23517,-1,17673,0
28.2,28.2,0.3,0,16.99,24,3.83,129.13,65.63,1751.9,263.54,267.67,274.09,263.74,1248.57,1294.76,1294.61,1236.34,-1.2,92.75,-503.7,0.04,1314.6,5993,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,17.05,24,3.81,129.16,65.93,1765.6,263.64,267.6,273.99,263.88,1249.87,1297.7,1295.36,1237.39,-1.2,91.74,-469.44,0.01,1310.2,5994,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,17.05,24,3.84,129.19,65.86,1758.1,263.52,267.35,273.81,263.82,1252.65,1302.06,1298.16,1239.93,-1.2,90.42,-406.84,-0.03,1305,5995,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.99,24,3.75,129.23,65.5,1746.5,263.62,267.27,273.81,264.04,1254.79,1304.9,1300.46,1241.85,-1.2,88.9,-401.66,0.13,1299.2,5996,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.99,24,3.5,129.26,64.99,1708.5,263.5,267.08,273.58,264,1252.59,1302.86,1299.97,1241.18,-1.2,88.4,-401.11,0.11,1294.8,5997,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.99,24,3.39,129.31,64.49,1659.3,263.48,266.85,273.45,264.07,1246.37,1294.72,1295.41,1236.85,-1.2,87.9,-371.81,-0.13,1292.3,5998,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.99,24,2.92,129.35,63.59,1609.4,263.41,266.74,273.33,264.08,1237.78,1284.61,1288,1231.45,-1.2,88.01,-278.99,0.07,1289.4,5999,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.99,24,2.27,129.39,61.58,1467.7,263.34,266.56,273.17,264.08,1222.19,1269.66,1275.17,1222.21,-1.2,85.29,-324.33,-0.11,1288,6000,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.97,24,2.18,129.43,60.74,1410.9,263.28,266.36,273.04,264.1,1202.27,1252.02,1255.96,1211.76,-1.2,86.41,-128.31,-0.02,1285.4,6001,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.97,24,2.23,129.45,60.61,1392.3,263.17,266.15,272.86,264.11,1186.09,1235.54,1236.47,1199.82,-1.2,83.44,-221.18,-0.03,1281.5,6002,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.97,24,2.2,129.47,60.52,1382.2,263.11,265.91,272.68,264.09,1171.99,1219.91,1218.28,1186.58,-1.2,83.06,-272.93,0.02,1276.7,6003,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.94,24,2.19,129.5,60.46,1365.4,262.99,265.63,272.44,264.08,1161.77,1206.68,1202.74,1174.82,-1.2,80.34,-341.16,-0.03,1272.3,6004,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.84,24,2.26,129.52,60.45,1358.3,262.83,265.27,272.24,264.06,1150.52,1194.71,1190.2,1165.79,-1.2,80.96,-224.79,-0.08,1267.1,6005,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.89,24,2.21,129.54,60.25,1356.5,262.56,264.88,271.88,263.85,1140.94,1184.45,1179.09,1158.68,-1.2,80.38,-292.38,0.01,1260,6006,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.86,24,2.22,129.56,60.27,1353.3,262.5,264.65,271.7,263.86,1133.22,1175.5,1168.43,1150.93,-1.2,80.48,-407.12,-0.01,1252.3,6007,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.86,24,2.25,129.59,60.59,1365.8,262.24,264.19,271.31,263.7,1124.53,1167.36,1160.24,1143.85,-1.2,80.2,-458.95,0,1244.7,6008,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.86,24,2.25,129.62,61.46,1418.2,262.07,263.79,270.97,263.57,1123.25,1163.87,1158.47,1139.47,-1.2,79.4,-513.32,0,1237.4,6009,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.78,24,2.75,129.65,62.47,1488,261.97,263.51,270.78,263.56,1128.74,1170.95,1169.22,1144.68,-1.2,79.24,-508.1,0.09,1231,6010,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.78,24,2.88,129.7,62.92,1522.1,261.66,263.03,270.34,263.33,1139.23,1180.89,1180.06,1152.81,-1.2,77.4,-532.71,0.03,1226.7,6011,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.78,24,3.07,129.76,63.51,1538.2,261.35,262.59,269.99,263.17,1151.29,1190.93,1192.53,1159.04,-1.2,77.41,-368.61,-0.07,1225.1,6012,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.73,24,3.88,129.82,64.87,1626.7,261.11,262.18,269.6,263,1164.4,1204.12,1206.05,1170.67,-1.2,77.04,-212.78,-0.02,1221.7,6013,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.68,24,4.87,129.9,66.05,1742.8,260.9,261.73,269.26,262.8,1179.76,1223.72,1220.27,1187.55,-1.2,74.23,-287.8,0.01,1218.2,6014,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.62,24,5.34,129.98,67.36,1841,260.61,261.38,268.9,262.63,1195.12,1242.87,1236.08,1198.91,-1.2,75.12,-228.32,0.03,1214.7,6015,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.62,24,5.43,130.06,67.85,1867.8,260.28,261.02,268.58,262.4,1209.49,1258.2,1251.61,1208.93,-1.2,76.18,-176.31,-0.04,1211.8,6016,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.62,24,5.47,130.13,67.76,1878.6,259.9,260.56,268.17,262.04,1221.08,1270.53,1262.33,1219.42,-1.2,77.39,-173.64,0.01,1209.3,6017,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.57,24,5.41,130.2,67.83,1879.3,259.57,260.24,267.83,261.8,1229.92,1281.44,1271.93,1227.3,-1.2,76.91,-235.26,-0.01,1205.9,6018,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.57,24,5.32,130.26,67.69,1875.6,259.27,259.91,267.55,261.55,1238.71,1290.53,1280.35,1232.51,-1.2,74.85,-319.96,-0.08,1202.1,6019,c_28,23517,-1,17673,0
28.2,28.2,0.4,0,16.49,24,5.42,130.3,67.65,1877.4,258.96,259.63,267.25,261.32,1246.36,1298.41,1286.74,1238.07,-1.2,77.32,-243.55,-0.06,1197.4,6020,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.49,24,5.38,130.34,67.52,1880.8,258.69,259.35,267,261.04,1252.85,1305.1,1292.02,1243.38,-1.2,76.17,-297.11,-0.11,1188.6,6021,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.39,24,5.39,130.37,67.88,1884.6,258.36,259.17,266.79,260.78,1258.05,1311.11,1297.56,1246.65,-1.2,77.54,-375.02,0.12,1179.8,6022,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.39,24,5.85,130.4,68.21,1907.8,258.1,258.94,266.55,260.55,1262.68,1316.41,1301.83,1249.01,-1.2,78.23,-538.78,0.05,1173,6023,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.33,24,6.21,130.41,68.47,1952.9,257.74,258.75,266.36,260.25,1267.84,1322.82,1309.2,1253.68,-1.2,80.65,-432.34,0.06,1169.7,6024,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.39,24,6.16,130.43,68.63,1973.5,257.33,258.44,266.04,259.89,1273.02,1329.58,1315.64,1259.8,-1.5,81.19,-279.72,0.07,1168.4,6025,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.28,24,6.19,130.44,68.8,1978.6,257.16,258.4,265.98,259.72,1278.12,1335.54,1321.08,1264.97,-1.5,80.9,-186.33,0.11,1167.4,6026,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.23,24,6.53,130.46,68.97,2010.7,256.78,258.17,265.71,259.37,1283.47,1339.9,1325.06,1268.7,-1.5,80.04,-158.71,0,1168.1,6027,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.15,24,6.61,130.46,68.96,2023.3,256.46,258.02,265.54,259.11,1289.06,1345.68,1330.79,1275.31,-1.5,80.29,-5.67,-0.01,1170.9,6028,c_28,23517,-1,17673,0
28.2,28.3,0.2,0,16.17,24,6.54,130.45,69.23,2018,256.2,257.89,265.42,258.83,1293.39,1351.3,1335.98,1281.27,-1.5,80.37,106.5,0.03,1171.4,6029,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.15,24,6.58,130.45,69.11,2014.7,255.93,257.78,265.31,258.61,1296.98,1355.71,1340.75,1285.6,-1.5,80.5,114.66,0.06,1172.3,6030,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.15,24,6.52,130.45,68.99,2013.8,255.56,257.6,265.06,258.26,1300.01,1359.14,1344.88,1287.46,-1.5,80.03,105.92,-0.11,1173.3,6031,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.17,24,6.61,130.44,69.06,2026.3,255.43,257.61,265.11,258.11,1303.02,1361.53,1348.08,1291.16,-1.5,81.55,79.72,0.13,1173.2,6032,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.17,24,6.6,130.44,68.98,2022.5,255.11,257.49,264.89,257.8,1305.96,1363.17,1350.7,1295.33,-1.5,81.7,68.22,0.06,1175.1,6033,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.17,24,6.55,130.44,69.22,2028.9,254.85,257.46,264.88,257.57,1309.1,1364.67,1353.59,1297.43,-1.5,82.33,110.45,0.05,1176.7,6034,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.28,24,6.54,130.43,69.22,2024.2,254.68,257.44,264.81,257.35,1311.76,1365.84,1355.43,1298.23,-1.5,81.38,94.99,0.06,1181.1,6035,c_28,23517,-1,17673,0
28.2,28.3,0.3,0,16.33,24,6.6,130.41,68.99,2025.7,254.43,257.45,264.76,257.14,1314.44,1367.75,1356.56,1300.05,-1.5,82,199.95,-0.03,1184.7,6036,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.33,24,6.59,130.4,68.9,2024.4,254.27,257.46,264.75,256.97,1316.1,1370.05,1358.74,1302.67,-1.5,81.65,191.93,0.03,1187.1,6037,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,16.39,24,6.56,130.39,69,2021,254.09,257.47,264.75,256.77,1318.22,1372.1,1360.36,1304.29,-1.5,80.76,126.56,-0.04,1189.4,6038,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.39,24,6.57,130.39,68.96,2019.9,253.84,257.35,264.63,256.47,1319.13,1372.87,1361.39,1306.22,-1.5,80.35,120.72,0,1191.5,6039,c_28,23517,-1,17673,0
28.2,28.2,0.2,0,16.49,24,6.53,130.38,69.04,2011.3,253.76,257.54,264.74,256.42,1320.36,1373.9,1363.39,1308.55,-1.5,78.53,156.96,-0.06,1193.3,6040,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,16.49,24,6.34,130.37,68.62,2003,253.54,257.48,264.63,256.2,1320.3,1374.03,1364.24,1309.99,-1.5,80.88,114.44,0.02,1194.7,6041,c_28,23517,-1,17673,0
